--------- beginning of system 
V/HisiSurfaceSetting( 1460): setVideoWindowAttr mWindow or GetWindowAttr error
I/HiMediaPlayerManage( 1460): setParameter 6009
I/HiMediaPlayerManage( 1460): setParameter 6009=[.left=0.top=0.right=1920.bottom=1080]
I/HiMediaPlayerManage( 1460): setParameter info to newrect=[0,0,1920,1080]
V/HiMediaPlayerManage( 1460): Call updateVideoPosition IN
V/HiMediaPlayerManage( 1460): HiMediaPlayerManage::updateVideoPosition(0, 0, 1920, 1080)
V/HisiMediaPlayer( 1460): Call HiMediaPlayer::updateSurfacePosition IN, x:y:w:h = 0:0:1920:1080 
V/HiMediaPlayerManage( 1460): setVideoSurfaceTexture
V/HiMediaPlayerManage( 1460): HiMediaPlayerManage::setVideoSurfaceTexture:0xb4070a40
D/HisiMediaPlayer( 1460): HiMediaPlayer::setSurfaceTexture
D/HisiMediaPlayer( 1460): do not use graphic output for hiplayer
V/HisiMediaPlayer( 1460): if FromSurfaceFlinger 1
V/HisiMediaPlayer( 1460): push black buffer to surfaceflinger to flush last frame
D/HisiMediaPlayer( 1460): do not use graphic output for hiplayer
V/HiMediaPlayerManage( 1460): Call prepareAsync IN
V/HiMediaPlayerManage( 1460): Call prepareAsync_l IN
D/HiMediaPlayerManage( 1460): TIMEDTEXT in HiMediaPlayerManage::prepareAsync_l enter, ready to update timedtextflag
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call prepareAsync IN
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=5,time=1153942248
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=20
W/HiMediaPlayerManage( 1460): info/warning (710, 20)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): prepareAsync CreatePlayer
V/HisiMediaPlayer( 1460): [SWITCH-PG ] start create HiPlayer...
V/HisiMediaPlayer( 1460): HiMediaPlayer::CommandQueue construct!
V/HisiMediaPlayer( 1460): HiMediaPlayer::CommandQueue::run()
V/HisiMediaPlayer( 1460): HiMediaPlayer::CommandQueue construct OUT!
E/HiPlayer( 1460): [23:48:29.544]: [hi_svr_player.c:HI_SVR_PLAYER_Init:139] player already init, ret 0x0 
V/HisiMediaPlayer( 1460): set vdec error cover: 0
V/HisiMediaPlayer( 1460): Init screen resolution w[1920] h [1080]
W/HiPlayer( 1460): [23:48:29.545] [svr_pctrl.c:5912] set log level is 4  
V/HisiMediaPlayer( 1460): HiMediaPlayer::getTrueHDSetting 0
V/HisiMediaPlayer( 1460): [SWITCH-PG ] create HiPlayer...done
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=40
W/HiMediaPlayerManage( 1460): info/warning (710, 40)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): enqueue PrepareCommand
W/MediaPlayer(10783): info/warning (710, 20)
W/MediaPlayer(10783): info/warning (710, 40)
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call doPrepare IN
W/HiPlayer( 1460): [23:48:29.546] [svr_pctrl.c:5882] Set headers data = 0x0  
E/HiPlayer( 1460): [23:48:29.546]: [svr_pctrl.c:SVR_PCTRL_Invoke:5479] media file no open, ret 0xffffffff 
E/HiPlayer( 1460): [23:48:29.546]: [svr_pctrl.c:SVR_PCTRL_Invoke:5458] media file no open, ret 0x0 
E/HiPlayer( 1460): [23:48:29.546]: [svr_pctrl.c:SVR_PCTRL_Invoke:5416] media file no open, ret 0x0 
W/HiPlayer( 1460): [23:48:29.546] [svr_pctrl.c:5489] Set buffer under run:1 
V/HisiMediaPlayer( 1460): ERR: HI_SVR_PLAYER_Invoke set buffer config fail, maybe is local file!
V/HisiMediaPlayer( 1460): BufferConfig:type(1)
V/HisiMediaPlayer( 1460): s64EventStart:500
V/HisiMediaPlayer( 1460): s64EventEnough:12000
V/HisiMediaPlayer( 1460): s64Total:20000
V/HisiMediaPlayer( 1460): s64TimeOut:0
V/HisiMediaPlayer( 1460): mUnderrun(1)
V/HisiMediaPlayer( 1460): s64BufMaxSize:20971520
E/HiPlayer( 1460): [23:48:29.547]: [svr_demuxer.c:_SVR_DEMUXER_Register:117] alredy regist demuxer, ret 0x0 
E/HiPlayer( 1460): [23:48:29.547]: [svr_url.c:_SVR_URL_Register:49] already regist protocol, ret 0x0 
I/HiPlayer( 1460): [23:48:29.547] [svr_file.c:136] use hiplayer file protocol! 
I/HiPlayer( 1460): [23:48:29.550] [svr_proc_intf.c:1280] module name = hiplayer00, module id = 335  
E/HiPlayer( 1460): [23:48:29.551]: [svr_lrcdec.c:LRC_DEMUXER_Find:827] not lrc file, ret 0xffffffff 
E/HiPlayer( 1460): [23:48:29.551]: [svr_subdec.c:SUB_DEMUXER_Find:883] not sub file, ret 0xffffffff 
I/HiPlayer-FFMpeg( 1460): [23:48:29.560]: [hi_svr_format.c,11254] SVR_MSG_Init cFileName: 0x31d5006c
I/HiPlayer-FFMpeg( 1460): [23:48:29.560]: DRM client 0
I/HiPlayer-FFMpeg( 1460): [23:48:29.560]: HI_FORMAT_INVOKE_BUFFER_SETCONFIG Args is HI_FORMAT_BUFFER_CONFIG_TIME
I/HiPlayer-FFMpeg( 1460): [23:48:29.560]: [hi_svr_format.c:9456] set hls live stream first play num 0 
E/HiPlayer-FFMpeg( 1460): [23:48:29.560]: pReferer is NULL!
I/HiPlayer-FFMpeg( 1460): [23:48:29.560]: [hi_svr_format.c:6830] avformat_open_input start! 
I/HiPlayer-FFMpeg( 1460): [23:48:29.560]: parse fd is 27
E/HiPlayer-FFMpeg( 1460): [23:48:29.562]: TS score: 0 0
I/HiPlayer-FFMpeg( 1460): [23:48:29.584]: [hi_svr_format.c:6923] avformat_open_input success! 
I/HiPlayer-FFMpeg( 1460): [23:48:29.584]: [hi_svr_format.c:3333] find stream info before 
W/HiPlayer-FFMpeg( 1460): [23:48:29.584]: [utils.c,3776],matroska/hls flv mov mkv demuxer or network, no need probe Codec Para
W/HiPlayer-FFMpeg( 1460): [23:48:29.584]: [utils.c:3810], set noheader property 
I/HiPlayer-FFMpeg( 1460): [23:48:29.584]: [utils.c:3825] find decoder 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [utils.c:3869] find decoder end 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [utils.c,3919], All info found
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [utils.c,4077] find stream info probe data size: 0, cost time:0 ms
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [utils.c:4107] try get parameter end 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [utils.c:4158] estimate timeings end 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [utils.c:4176] recaculate duration end 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [utils.c:4179] compute chapters end 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [hi_svr_format.c:3341] find stream info end 
W/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [hi_svr_format.c:3366] start time is invalid! 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: [hi_svr_format.c:3424] duration = 40446667 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: 
I/HiPlayer-FFMpeg( 1460): 
I/HiPlayer-FFMpeg( 1460): *************************************************
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: Stream type: ES 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: Source type: LOCAL 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: 
I/HiPlayer-FFMpeg( 1460): Program 2: 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:    video den = 25000 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:    video num = 1 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:    video index = 0, codec id = 28 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:    video 0 info: 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]: r_frame_rate fps is 25.0
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:      stream idx:   0 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:      w * h:        1280 * 720 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:      fps:          25.0 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:      bps:          339464 bits/s 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:      format:       H264 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:    audio den = 24000 
I/HiPlayer-FFMpeg( 1460): [23:48:29.585]:    audio num = 1 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:    audio index = 1, samplerate = 48000 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:    audio channels = 2, blockalign = 0 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:    audio codeid = 86018, bitrate = 63619 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:    audio bit per sample = 16
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:    audio 0 info: 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      stream idx:   1 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      samplerate:   48000 Hz 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      bitpersample: 16 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      channels:     2 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      blockAlign:   0 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      bps:          63619 bits/s 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      lang:         und 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      samplerateidx:     6 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      samplerate in tab: 24000 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      profile:           1 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      channels:          2 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]:      format:       AAC 
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]: 
I/HiPlayer-FFMpeg( 1460): 
I/HiPlayer-FFMpeg( 1460): *************************************************
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]: HI_SVR_FORMAT_FindStream NetUrl:0
I/HiPlayer-FFMpeg( 1460): [23:48:29.586]: [hi_svr_format.c,11409] Thread_GetBufferStreamType:2
W/HiPlayer( 1460): [23:48:29.586] [svr_pctrl.c:4383] find subtitle file 
W/HiPlayer( 1460): [23:48:29.587] [svr_pctrl.c:4483] set vsink 0, asink:0 
I/HiPlayer( 1460): [23:48:29.587] [svr_padpt.c:4469] use hisi ao to output. 
I/HiPlayer( 1460): [23:48:29.587] [svr_padpt.c:4507] eStreamType:0, u32AudBufSize:2097152, u32VidBufSize:10485760 
I/HiPlayer( 1460): [23:48:29.589] [svr_pctrl.c:4488] enter play unf consume 2 (increase 2 for creating padpt) 
E/HisiMediaPlayer( 1460): HI_SVR_PLAYER_SetMedia use time = 43 ms
I/HisiMediaPlayer( 1460): SetOutPutSettings 3D Support & Type: 0
I/HisiMediaPlayer( 1460): mDisplayStrategy Is 1
I/HisiMediaPlayer( 1460): OutPut Adapter Mode
I/HisiMediaPlayer( 1460): TV Support 1080P_24FPS Ability is 0
V/HisiMediaPlayer( 1460): curAStreamId is 0 format 2 subid is -1
V/HisiMediaPlayer( 1460): going to set seek mode to pos
I/HiPlayer-FFMpeg( 1460): [23:48:29.589]: [Thread_doInvoke:10043] set seek mode:1#
E/HisiMediaPlayer( 1460): ERR: HI_SVR_PLAYER_Invoke HI_FORMAT_INVOKE_SET_SEEK_MODE fail!
V/HisiMediaPlayer( 1460): going to set dobly drc mode mode to line
W/HiPlayer( 1460): [23:48:29.589] [svr_pctrl.c:5932] set dolby drcmode 2 
I/HiPlayer( 1460): [23:48:29.589] [svr_padpt.c:6315] Set s32DolbyDrcMode is 2 
V/HisiMediaPlayer( 1460): set set dobly drc mode success
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call prepareAsyncComplete IN
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=6,time=1153942293
V/HisiMediaPlayer( 1460): HiMediaPlayer::prepareAsyncComplete, go to prepare_l
V/HisiMediaPlayer( 1460): prepare_l go to get file info
V/HisiMediaPlayer( 1460): *************************************************
V/HisiMediaPlayer( 1460): Stream type: ES 
V/HisiMediaPlayer( 1460): Source type: LOCAL 
V/HisiMediaPlayer( 1460): File size:   2097152 bytes 
V/HisiMediaPlayer( 1460): Start time:  0:0:0 
V/HisiMediaPlayer( 1460): Duration:    0:0:40 
V/HisiMediaPlayer( 1460): bps:         414798 bits/s 
V/HisiMediaPlayer( 1460): Program 0: 
V/HisiMediaPlayer( 1460): service name: 
V/HisiMediaPlayer( 1460): service provider: 
V/HisiMediaPlayer( 1460):    video 0 info: 
V/HisiMediaPlayer( 1460):      stream idx:   0 
V/HisiMediaPlayer( 1460):      format:       4 
V/HisiMediaPlayer( 1460):      w * h:        1280 * 720 
V/HisiMediaPlayer( 1460):      fps:          25.0 
V/HisiMediaPlayer( 1460):      bps:          339464 bits/s 
V/HisiMediaPlayer( 1460):      duration:     0:0:40 
V/HisiMediaPlayer( 1460):    audio 0 info: 
V/HisiMediaPlayer( 1460):      stream idx:   1 
V/HisiMediaPlayer( 1460):      format:       2 
V/HisiMediaPlayer( 1460):      samplerate:   48000 Hz 
V/HisiMediaPlayer( 1460):      bitpersample: 16 
V/HisiMediaPlayer( 1460):      channels:     2 
V/HisiMediaPlayer( 1460):      bps:          16 bits/s 
V/HisiMediaPlayer( 1460):      lang:         und 
V/HisiMediaPlayer( 1460):      subID:        -1
V/HisiMediaPlayer( 1460):      duration:     0:0:40 
V/HisiMediaPlayer( 1460): *************************************************
E/HisiSubtitle( 1460): User data style.xml file read failed!... try to read system style.xml file
E/HisiSubtitle( 1460): Subtitle system style.xml file is not parsed successfully. 
E/HisiSubtitle( 1460): Can't find Style xmlfile
V/HiMediaPlayerManage( 1460): message received msg=5, ext1=1280, ext2=720
V/HiMediaPlayerManage( 1460): New video size 1280 x 720
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): prepare_l get file info finish
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=80
W/HiMediaPlayerManage( 1460): info/warning (710, 80)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): setdatasource prepared,send video size
V/HiMediaPlayerManage( 1460): message received msg=5, ext1=1280, ext2=720
V/HiMediaPlayerManage( 1460): New video size 1280 x 720
V/HiMediaPlayerManage( 1460): back from callback
V/HiMediaPlayerManage( 1460): message received msg=1, ext1=0, ext2=0
V/HiMediaPlayerManage( 1460): prepared
V/HiMediaPlayerManage( 1460): back from callback
W/HiPlayer( 1460): [23:48:29.601] [svr_pctrl.c:5496] Get seekable result:1 
E/HisiMediaPlayer( 1460): send MEDIA_INFO_SYSTEM_MEM_SIZE event,size:1024
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=1016, ext2=1024
W/HiMediaPlayerManage( 1460): info/warning (1016, 1024)
V/HiMediaPlayerManage( 1460): back from callback
W/MediaPlayer(10783): info/warning (710, 80)
W/MediaPlayer(10783): info/warning (1016, 1024)
E/MediaPlayer(10783): Should have subtitle controller already set
V/HiMediaPlayerManage( 1460): Call setLooping IN
V/HisiMediaPlayer( 1460): SetLooping loop[0]
V/HiMediaPlayerManage( 1460): Call setLooping IN
V/HisiMediaPlayer( 1460): SetLooping loop[0]
V/HiMediaPlayerManage( 1460): Call start IN
V/HisiMediaPlayer( 1460): SetLooping loop[0]
V/HisiMediaPlayer( 1460): SetVolume L-R [1.00  1.00]
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call HiMediaPlayer::start() IN
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=1,time=0
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=2,time=0
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=3,time=1153942221
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=4,time=0
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=5,time=1153942248
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=6,time=1153942293
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=7,time=1153942307
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=90
W/HiMediaPlayerManage( 1460): info/warning (710, 90)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call doStart IN
I/HiPlayer-FFMpeg( 1460): [23:48:29.604]: user ope, resume cmd(0), set bclose = 0, bstop = 0 
I/HiMW_com_convert( 1469): >> precision volume input: 25
I/HiMW_com_convert( 1469): >> precision volume : -23.500000
D/HiMW_ply_tv( 1469): Check Suspend Status Begin
D/HiMW_ply_tv( 1469): Check Suspend Status End
D/HiMW_ply_tv( 1469): -----------enableAvc Begin--------
I/HiPlayer( 1460): [23:48:29.612] [svr_padpt.c:2478] Select cap level = 12, protocol level = 1 ,u32PixelNum:921600 
D/HiMW_adp_system( 1469): handleMsg:444 msgType = 1310722, args = 0x0 size=0
I/HiPlayer( 1460): [23:48:29.612] [svr_padpt.c:3112] curOpt.enDecType=0, enCapLevel=0, enProtocolLevel=0, newOpt.enDecType=0, enCapLevel=12, enProtocolLevel=1  
I/HiPlayer( 1460): [23:48:29.612] [svr_padpt.c:3133] Video rotate is 0, set rotate ret = 0xffffffff  
I/HiPlayer( 1460): [23:48:29.612] [svr_padpt.c:3158] open video channel 
I/HiMW_drv_audiomanage( 1469): GEQ band:0 Gain:0
I/HiMW_drv_audiomanage( 1469): GEQ band:1 Gain:0
I/HiMW_drv_audiomanage( 1469): GEQ band:2 Gain:0
I/HiMW_drv_audiomanage( 1469): GEQ band:3 Gain:0
I/HiMW_drv_audiomanage( 1469): GEQ band:4 Gain:0
D/HiMW_Audio_Base( 1469): ----------Call enableAvc End-----------
D/HiMW_ply_tv( 1469): -----------setAvcAttr Begin--------
D/HiMW_Audio_Base( 1469): ----------Call setAvcAttr End-----------
D/HiMW_ply_tv( 1469): -----------setAvcAttr End--------
I/HiMW_ply_tv( 1469): Call tv listener!
E/HiMW_cus_set( 1469): [onAudioConfig] called
I/HiPlayer( 1460): [23:48:29.626] [svr_padpt.c:2705] [SVR_PADPT_IfDisableFormat:2705] checking if format[(null)] should be enabled in prop[],bIsDivx:0 
I/HiPlayer( 1460): [23:48:29.626] [svr_padpt.c:3245] Set ErrCover = 0  
I/HiPlayer( 1460): [23:48:29.630] [svr_padpt.c:5543] call HI_UNF_AVPLAY_Start vid channel before  
I/HiPlayer( 1460): [23:48:29.709] [svr_padpt.c:5545] call HI_UNF_AVPLAY_Start vid channel after  
I/HiPlayer( 1460): [23:48:29.709] [svr_padpt.c:2705] [SVR_PADPT_IfDisableFormat:2705] checking if format[(null)] should be enabled in prop[],bIsDivx:0 
I/HiPlayer( 1460): [23:48:29.714] [svr_padpt.c:2839] Audio Decoder Type is 2147614721  
I/HiPlayer( 1460): [23:48:29.714] [svr_padpt.c:5559] call HI_UNF_AVPLAY_Start aud channel before  
I/HiPlayer( 1460): [23:48:29.715] [svr_padpt.c:5561] call HI_UNF_AVPLAY_Start aud channel after  
I/HiPlayer( 1460): [23:48:29.715] [svr_padpt.c:5598] padpt start using time:103 ms 
I/HiPlayer( 1460): [23:48:29.715] [svr_pctrl.c:3492] enter play unf consume 105(increase 103 for padpt start) 
I/HiPlayer( 1460): [23:48:29.715] [svr_buffer_event.c:79] Enter preroll state 
E/HiPlayer( 1460): [23:48:29.715]: [svr_pctrl.c:_SVR_PCTRL_AVSync:2993] never do seek, ret 0x0 
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Receive Event: HI_SVR_PLAYER_EVENT_STATE State [HI_SVR_PLAYER_STATE_PLAY(2)]
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=8,time=1153942419
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=100
W/HiMediaPlayerManage( 1460): info/warning (710, 100)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiSurfaceSetting( 1460): HI_UNF_VO_SetWindowAttr x[0] y[0] w[1920] h[1080] VideoRect x[0] y[0] w[1920] h[1080]mCvrs[6] ratio [w 0] [h 0] bUserDefAspectRatio is 0
V/HisiMediaPlayer( 1460): After updateSurfaceSetting
E/ShelterApp(10783): 开始播放视频
E/MediaPlayer(10783): Should have subtitle controller already set
D/MediaPlayer(10783): setUvMOSInfo and return!!!
W/MediaPlayer(10783): info/warning (710, 90)
W/MediaPlayer(10783): info/warning (710, 100)
I/HiPlayer-FFMpeg( 1460): [23:48:29.717]: [SWITCH-PG ][SEEK2 ] first frame read (video), key=1, size=2251, pts=0(0), pos=15731, time=1153942421
I/HiPlayer-FFMpeg( 1460): [23:48:29.717]: [SWITCH-PG ][SEEK2 ] first frame read (video Key frame), key=1, size=2251, pts=0(0), pos=15731, time=1153942421
I/HiPlayer( 1460): [23:48:29.717] [svr_padpt.c:6249] Record first pts 0 after reset padpt 
I/HiPlayer( 1460): [23:48:29.717] [svr_pctrl.c:2675] [SWITCH-PG ][SEEK2 ] first frame vid sent,s64Pts=0, size=2251! 
V/HisiMediaPlayer( 1460): Receive Event: HI_SVR_PLAYER_EVENT_SOF 
I/HiPlayer-FFMpeg( 1460): [23:48:29.721]: [SWITCH-PG ][SEEK2 ] first frame read (audio), key=1, size=34, pts=0(0), pos=18652, time=1153942425
I/HiPlayer( 1460): [23:48:29.721] [svr_pctrl.c:2664] [SWITCH-PG ][SEEK2 ] first frame aud sent,s64Pts=0! 
I/HiPlayer( 1460): [23:48:29.757] [svr_padpt.c:2127] vdec norm switch event received,u32NewWidth:1280 
I/HiPlayer( 1460): [23:48:29.757] [svr_padpt.c:1125] New Norm, bProgressive:0, enNewFormat:260, u32FrameRate:25000, u32ImageHeight:720, u32ImageWidth:1280 
V/HisiMediaPlayer( 1460): Receive Event: HI_SVR_PLAYER_EVENT_NORM_SWITCH 
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=1013, ext2=1280
W/HiMediaPlayerManage( 1460): info/warning (1013, 1280)
V/HiMediaPlayerManage( 1460): back from callback
W/MediaPlayer(10783): info/warning (1013, 1280)
I/HiMW_drv_videomanage( 1469): bAfdEnable = -1275495344, enCodeFrame = -1245548480, u32Afd = -1239451220, u32AspectWidth = -1240041835, u32AspectHeight = 0
I/HiMW_drv_videomanage( 1469): [query:501]not found channel!
I/HiMW_drv_videomanage( 1469): [setAspect][1671]: crop: 0,0,0,0 video:0,0,1920,1080
I/HiMW_drv_avplayextend( 1469): [setWinAttr][929]: crop: 0,0,0,0 video:0,0,1920,1080
D/HiMW_drv_avplayextend( 1469): [setWinAttr][930]: bUseCropRect = [1]
I/HiMW_drv_avplayextend( 1469): ======[freezeWin][838]==========================
I/HiMW_drv_avplayextend( 1469): ======[freezeWin][842]==========================
I/HiPlayer( 1460): [23:48:29.853] [svr_padpt.c:2066] [SWITCH-PG ][SEEK2 ] first frame video received, u32SrcPts=200 
